Employee ID,DOB,Emp Age,Surname,Name,Gender,Marital Status,Branch,Hire Date,Leave Date,Leave Reason,Status,Department,Employee Satisfaction,Annual Salary ($),Bonus ($),Total Compensation,Job Title,Job Description,Manager (Y/N),Performance
10130,12/12/1977,45,Del Bosque,Diego,M,Single,Montevideo,2016-07-02 00:00:00,,Not provided,Active,IT/IS,5,71067,5168,76235,Software Engineer,Expert,No,Fully Meets
10133,26/04/1983,39,Turpin,Ana,F,Married,Montevideo,2016-07-30 00:00:00,,Not provided,Active,IT/IS,4,56001,6109,62110,Network Engineer,Expert,No,Fully Meets
10138,08/12/1981,41,Sweetwater,Juan,M,Single,Montevideo,2016-08-13 00:00:00,,Not provided,Active,IT/IS,3,98529,8957,107486,Software Engineering Manager,Manager,Yes,Fully Meets
10142,20/09/1957,65,Gonzalez,Delfina,F,Partners,Buenos Aires,2016-09-29 00:00:00,,Not provided,Active,IT/IS,4,43872,4387,48259,IT Support,Technician,No,Fully Meets
10150,03/12/1956,66,Le,Ana,F,Single,Buenos Aires,2016-11-25 00:00:00,,Not provided,Active,IT/IS,5,80111,9468,89579,Senior BI Developer,Expert,No,Fully Meets
10172,22/02/1958,65,Becker,Claudio,M,Single,Buenos Aires,2017-04-05 00:00:00,,Not provided,Active,IT/IS,4,65720,2987,68707,Database Administrator,Analyst,No,Fully Meets
10183,13/10/1991,31,Roehrich,Javier,M,Single,Montevideo,2017-06-13 00:00:00,,Not provided,Active,IT/IS,3,98523,8957,107480,Principal Data Architect,Expert,No,Fully Meets
10184,26/01/1983,40,Clayton,Leandro,M,Single,Lima,2017-06-15 00:00:00,,Not provided,Active,IT/IS,3,40037,6187,46224,IT Support,Technician,No,Fully Meets
10204,21/09/1956,66,Soto,Alberto,M,Married,Lima,2017-12-30 00:00:00,,Not provided,Active,IT/IS,3,33196,1509,34705,IT Support,Technician,No,Fully Meets
10223,10/01/1956,67,Zhou,Julia,F,Single,Buenos Aires,2018-05-28 00:00:00,,Not provided,Active,IT/IS,3,85700,6233,91933,Data Analyst,Analyst,No,Fully Meets
10234,02/02/1981,42,Goble,Tania,F,Single,Lima,2018-08-23 00:00:00,,Not provided,Active,IT/IS,4,75897,10350,86247,Database Administrator,Analyst,No,Fully Meets
10237,27/08/1977,45,Hernandez,Daniel,M,Married,Lima,2018-08-27 00:00:00,,Not provided,Active,IT/IS,3,86334,13342,99676,Database Administrator,Analyst,No,Fully Meets
10240,10/02/1970,53,Simard,Marcelo,M,Married,Montevideo,2018-09-20 00:00:00,,Not provided,Active,IT/IS,3,71937,3270,75207,Data Analyst,Analyst,No,Fully Meets
10249,25/10/1985,37,Smith,Juan,M,Single,Buenos Aires,2018-12-23 00:00:00,,Not provided,Active,IT/IS,5,68094,10524,78618,BI Developer,Analyst,No,Fully Meets
10275,22/11/1992,30,Morway,Tanya,F,Married,Buenos Aires,2019-05-28 00:00:00,,Not provided,Active,IT/IS,3,57890,77301,77304,Network Engineer,Expert,No,Fully Meets
10277,01/09/1964,58,Carabbio,Judith,F,Single,Buenos Aires,2019-06-02 00:00:00,,Not provided,Active,IT/IS,2,42750,102774,102778,Software Engineer,Expert,No,Fully Meets
10278,10/08/1965,57,Galia,Lisa,F,Single,Buenos Aires,2019-06-05 00:00:00,,Not provided,Active,IT/IS,2,42750,49631,49635,IT Support,Technician,No,Fully Meets
10287,31/08/1986,36,Andreola,Clara,F,Single,Lima,2019-08-02 00:00:00,,Not provided,Active,IT/IS,2,37500,92717,92720,Software Engineer,Expert,No,Fully Meets
10288,21/03/1976,46,Cisco,Antonio,M,Married,Lima,2019-08-03 00:00:00,,Not provided,Active,IT/IS,3,42000,49743,49748,IT Support,Technician,No,Fully Meets
10293,02/02/1960,63,Westinghouse,Matias,M,Married,Lima,2019-08-30 00:00:00,,Not provided,Active,IT/IS,3,92846,0,92846,BI Developer,Analyst,No,Fully Meets
10305,04/12/1987,35,Rachael,Maggie,F,Married,Montevideo,2019-12-03 00:00:00,,Not provided,Active,IT/IS,4,94344,0,94344,BI Developer,Analyst,No,Fully Meets
10008,24/04/1957,65,Warfield,Martina,F,Widower,Montevideo,2014-02-08 00:00:00,,Not provided,Active,IT/IS,4,80857,11196,92053,Sr. Network Engineer,Expert,No,Fully Meets
10014,29/09/1989,33,Semizoglou,Diego,M,Married,Montevideo,2014-04-21 00:00:00,,Not provided,Active,IT/IS,4,76548,4122,80670,Sr. Network Engineer,Expert,No,Fully Meets
10022,06/07/1983,39,Shepard,Maria,F,Married,Montevideo,2014-06-27 00:00:00,,Not provided,Active,IT/IS,3,55617,8129,63746,Network Engineer,Expert,No,Fully Meets
10032,04/06/1962,60,Horton,Monica,F,Single,Buenos Aires,2014-08-31 00:00:00,,Not provided,Active,IT/IS,5,104803,12093,116896,Database Administrator,Analyst,No,Fully Meets
10058,24/01/1979,44,Hubert,Mirta,F,Married,Buenos Aires,2015-01-08 00:00:00,,Not provided,Active,IT/IS,5,80622,6822,87444,BI Developer,Analyst,No,Fully Meets
10073,29/06/1971,51,Dolan,Mariel,F,Married,Buenos Aires,2015-05-07 00:00:00,,Not provided,Active,IT/IS,4,45223,4870,50093,IT Support,Technician,No,Fully Meets
10076,13/03/1984,38,Bacong,Jose,M,Divorced,Lima,2015-05-14 00:00:00,,Not provided,Active,IT/IS,5,51542,3965,55507,IT Support,Technician,No,Fully Meets
10078,07/09/1961,61,Roby,Luciano,M,Married,Buenos Aires,2015-06-04 00:00:00,,Not provided,Active,IT/IS,5,107023,10702,117725,Data Analyst,Analyst,No,Fully Meets
10082,30/07/1969,53,Navathe,Diego,M,Single,Montevideo,2015-06-18 00:00:00,,Not provided,Active,IT/IS,3,90489,9049,99538,Senior BI Developer,Expert,No,Fully Meets
10083,18/01/1952,71,Salter,Ruben,M,Divorced,Lima,2015-06-20 00:00:00,,Not provided,Active,IT/IS,3,86390,7310,93700,Data Analyst,Analyst,No,Fully Meets
10085,29/07/1970,52,Roup,Sebastian,M,Single,Lima,2015-06-29 00:00:00,,Not provided,Active,IT/IS,5,119625,11962,131587,IT Manager - DB,Manager,Yes,Fully Meets
10094,05/03/1988,35,Saada,Jose,M,Married,Lima,2015-09-30 00:00:00,,Not provided,Active,IT/IS,3,87780,9453,97233,Software Engineer,Expert,No,Fully Meets
10114,08/03/1958,65,Martin,Ezequiel,M,Single,Montevideo,2016-03-01 00:00:00,,Not provided,Active,IT/IS,5,83472,6421,89893,Software Engineer,Expert,No,Fully Meets
10122,11/07/1979,43,Ait Sidi,Hector,M,Married,Buenos Aires,2016-04-27 00:00:00,,Not provided,Active,IT/IS,3,100924,13974,114898,Sr. DBA,Expert,No,Fully Meets
10126,15/11/1989,33,Wang,Daniel,M,Single,Buenos Aires,2016-05-28 00:00:00,,Not provided,Active,IT/IS,4,87877,4732,92609,Senior BI Developer,Expert,No,Fully Meets
10130,12/12/1977,45,Del Bosque,Diego,M,Single,Montevideo,2016-07-02 00:00:00,,Not provided,Active,IT/IS,5,83988,5168,89156,Software Engineer,Expert,No,Fully Meets
10133,26/04/1983,39,Turpin,Ana,F,Married,Montevideo,2016-07-30 00:00:00,,Not provided,Active,IT/IS,4,66183,6109,72292,Network Engineer,Expert,No,Fully Meets
10138,08/12/1981,41,Sweetwater,Juan,M,Single,Montevideo,2016-08-13 00:00:00,,Not provided,Active,IT/IS,3,116444,8957,125401,Software Engineering Manager,Manager,Yes,Fully Meets
10142,20/09/1957,65,Gonzalez,Delfina,F,Partners,Buenos Aires,2016-09-29 00:00:00,,Not provided,Active,IT/IS,4,51849,4387,56236,IT Support,Technician,No,Fully Meets
10150,03/12/1956,66,Le,Ana,F,Single,Buenos Aires,2016-11-25 00:00:00,,Not provided,Active,IT/IS,5,94676,9468,104144,Senior BI Developer,Expert,No,Fully Meets
10172,22/02/1958,65,Becker,Claudio,M,Single,Buenos Aires,2017-04-05 00:00:00,,Not provided,Active,IT/IS,4,77669,2987,80656,Database Administrator,Analyst,No,Fully Meets
10184,26/01/1983,40,Clayton,Leandro,M,Single,Lima,2017-06-15 00:00:00,,Not provided,Active,IT/IS,3,47316,6187,53503,IT Support,Technician,No,Fully Meets
10204,21/09/1956,66,Soto,Alberto,M,Married,Lima,2017-12-30 00:00:00,,Not provided,Active,IT/IS,3,39231,1509,40740,IT Support,Technician,No,Fully Meets
10223,10/01/1956,67,Zhou,Julia,F,Single,Buenos Aires,2018-05-28 00:00:00,,Not provided,Active,IT/IS,3,101282,6233,107515,Data Analyst,Analyst,No,Fully Meets
10234,02/02/1981,42,Goble,Tania,F,Single,Montevideo,2018-08-23 00:00:00,,Not provided,Active,IT/IS,4,89696,10350,100046,Database Administrator,Analyst,No,Fully Meets
10237,27/08/1977,45,Hernandez,Daniel,M,Married,Buenos Aires,2018-08-27 00:00:00,,Not provided,Active,IT/IS,3,102031,13342,115373,Database Administrator,Analyst,No,Fully Meets
10240,10/02/1970,53,Simard,Marcelo,M,Married,Buenos Aires,2018-09-20 00:00:00,,Not provided,Active,IT/IS,3,85016,3270,88286,Data Analyst,Analyst,No,Fully Meets
10249,25/10/1985,37,Smith,Juan,M,Single,Lima,2018-12-23 00:00:00,,Not provided,Active,IT/IS,5,80475,10524,90999,BI Developer,Analyst,No,Fully Meets
10252,05/09/1987,35,Carr,Claudia,F,Single,Montevideo,2019-01-07 00:00:00,,Not provided,Active,IT/IS,5,104121,12815,116936,Sr. DBA,Expert,No,Fully Meets
10259,25/05/1951,71,Roper,Maria,F,Single,Lima,2019-02-20 00:00:00,,Not provided,Active,IT/IS,3,94624,9462,104086,Data Architect,Analyst,No,Fully Meets
10264,18/03/1962,60,South,Martín,M,Single,Montevideo,2019-04-05 00:00:00,,Not provided,Active,IT/IS,3,101559,4687,106246,Sr. Network Engineer,Expert,No,Fully Meets
10275,22/11/1992,30,Morway,Tanya,F,Married,Buenos Aires,2019-05-28 00:00:00,,Not provided,Active,IT/IS,3,77301,11892,89193,Network Engineer,Expert,No,Fully Meets
10277,01/09/1964,58,Carabbio,Judith,F,Single,Buenos Aires,2019-06-02 00:00:00,,Not provided,Active,IT/IS,4,102774,10277,113051,Software Engineer,Expert,No,Fully Meets
10278,10/08/1965,57,Galia,Lisa,F,Single,Buenos Aires,2019-06-05 00:00:00,,Not provided,Active,IT/IS,4,49631,6490,56121,IT Support,Technician,No,Fully Meets
10287,31/08/1986,36,Andreola,Clara,F,Single,Lima,2019-08-02 00:00:00,,Not provided,Active,IT/IS,3,92717,10698,103415,Software Engineer,Expert,No,Fully Meets
10288,21/03/1976,46,Cisco,Antonio,M,Married,Lima,2019-08-03 00:00:00,,Not provided,Active,IT/IS,5,49743,2678,52421,IT Support,Technician,No,Fully Meets
10293,02/02/1960,63,Westinghouse,Matias,M,Married,Lima,2019-08-30 00:00:00,,Not provided,Active,IT/IS,3,92846,9285,102131,BI Developer,Analyst,No,Fully Meets
10305,04/12/1987,35,Rachael,Maggie,F,Married,Montevideo,2019-12-03 00:00:00,,Not provided,Active,IT/IS,4,94344,6531,100875,BI Developer,Analyst,No,Fully Meets
10036,28/06/1968,54,Hankard,Alejandra,F,Single,Lima,2014-09-22 00:00:00,,Not provided,Active,Production,3,68934,13787,82721,Production Technician II,Technician,No,Fully Meets
10046,31/03/1992,30,Lundy,Claudio,M,Widower,Lima,2014-12-04 00:00:00,,Not provided,Active,Production,4,80154,9618,89772,Production Technician II,Technician,No,Fully Meets
10049,07/02/1961,62,Roberson,Nicolas,M,Divorced,Lima,2014-12-10 00:00:00,,Not provided,Active,Production,4,64469,8381,72850,Production Technician II,Technician,No,Fully Meets
10053,22/09/1967,55,Hunts,Laura,F,Single,Buenos Aires,2014-12-16 00:00:00,,Not provided,Active,Production,5,82478,4124,86602,Production Technician II,Technician,No,Fully Meets
10068,13/05/1991,31,Hutter,Alejandro,M,Partners,Buenos Aires,2015-03-19 00:00:00,,Not provided,Active,Production,3,76358,3818,80176,Production Technician II,Technician,No,Fully Meets
10070,14/10/1990,32,Akinkuolie,Tatiana,F,Married,Lima,2015-03-27 00:00:00,,Not provided,Active,Production,3,68278,4097,72375,Production Technician II,Technician,No,Fully Meets
10072,17/01/1976,47,McCarthy,Silvio,M,Single,Buenos Aires,2015-04-25 00:00:00,,Not provided,Active,Production,5,73432,7343,80775,Production Technician II,Technician,No,Fully Meets
10098,17/12/1959,63,Moumanil,Gaston,M,Partners,Lima,2015-11-16 00:00:00,,Not provided,Active,Production,5,61468,10450,71918,Production Technician II,Technician,No,Fully Meets
10105,12/03/1969,53,Oliver,Emiliano,M,Married,Lima,2015-12-09 00:00:00,,Not provided,Active,Production,3,80309,7228,87537,Production Technician II,Technician,No,Fully Meets
10110,23/02/1980,43,Petingill,Leandro,M,Married,Buenos Aires,2016-02-08 00:00:00,,Not provided,Active,Production,3,69797,9772,79569,Production Technician II,Technician,No,Fully Meets
10121,08/11/1955,67,Foreman,Ludmila,F,Married,Buenos Aires,2016-04-21 00:00:00,,Not provided,Active,Production,3,75696,5299,80995,Production Technician II,Technician,No,Fully Meets
10127,03/01/1990,33,Burke,Edith,F,Single,Buenos Aires,2016-05-29 00:00:00,,Not provided,Active,Production,4,72918,8750,81668,Production Technician II,Technician,No,Fully Meets
10132,16/05/1961,61,Sahoo,Claudia,F,Married,Buenos Aires,2016-07-20 00:00:00,,Not provided,Active,Production,3,70159,11225,81384,Production Technician II,Technician,No,Fully Meets
10135,21/06/1985,37,Burkett,Raul,M,Married,Buenos Aires,2016-08-02 00:00:00,,Not provided,Active,Production,5,78148,6252,84400,Production Technician II,Technician,No,Fully Meets
10146,08/03/1971,52,Nowlan,Franco,M,Single,Lima,2016-10-31 00:00:00,,Not provided,Active,Production,5,69062,8978,78040,Production Technician II,Technician,No,Fully Meets
10157,12/04/1955,67,Woodson,Jorge,M,Single,Lima,2017-01-13 00:00:00,,Not provided,Active,Production,4,78048,14049,92097,Production Technician II,Technician,No,Fully Meets
10177,25/12/1983,39,Wolk,Ernesto,M,Single,Buenos Aires,2017-04-23 00:00:00,,Not provided,Active,Production,4,69982,11197,81179,Production Technician II,Technician,No,Fully Meets
10190,06/05/1952,70,Cloninger,Laura,F,Married,Montevideo,2017-09-06 00:00:00,,Not provided,Active,Production,5,75490,6039,81529,Production Technician II,Technician,No,Fully Meets
10191,06/03/1955,68,Davis,Romina,F,Single,Buenos Aires,2017-09-16 00:00:00,,Not provided,Active,Production,4,60606,12121,72727,Production Technician II,Technician,No,Fully Meets
10036,28/06/1968,54,Hankard,Alejandra,F,Single,Lima,2014-09-22 00:00:00,,Not provided,Active,Production,3,75827,13787,89614,Production Technician II,Technician,No,Fully Meets
10046,31/03/1992,30,Lundy,Claudio,M,Widower,Lima,2014-12-04 00:00:00,,Not provided,Active,Production,4,88169,9618,97787,Production Technician II,Technician,No,Fully Meets
10049,07/02/1961,62,Roberson,Nicolas,M,Divorced,Lima,2014-12-10 00:00:00,,Not provided,Active,Production,4,70916,8381,79297,Production Technician II,Technician,No,Fully Meets
10053,22/09/1967,55,Hunts,Laura,F,Single,Buenos Aires,2014-12-16 00:00:00,,Not provided,Active,Production,5,90726,4124,94850,Production Technician II,Technician,No,Fully Meets
10068,13/05/1991,31,Hutter,Alejandro,M,Partners,Buenos Aires,2015-03-19 00:00:00,,Not provided,Active,Production,3,83994,3818,87812,Production Technician II,Technician,No,Fully Meets
10070,14/10/1990,32,Akinkuolie,Tatiana,F,Married,Lima,2015-03-27 00:00:00,,Not provided,Active,Production,3,75106,4097,79203,Production Technician II,Technician,No,Fully Meets
10072,17/01/1976,47,McCarthy,Silvio,M,Single,Buenos Aires,2015-04-25 00:00:00,,Not provided,Active,Production,5,80775,7343,88118,Production Technician II,Technician,No,Fully Meets
10098,17/12/1959,63,Moumanil,Gaston,M,Partners,Lima,2015-11-16 00:00:00,,Not provided,Active,Production,5,67615,10450,78065,Production Technician II,Technician,No,Fully Meets
10105,12/03/1969,53,Oliver,Emiliano,M,Married,Lima,2015-12-09 00:00:00,,Not provided,Active,Production,3,88340,7228,95568,Production Technician II,Technician,No,Fully Meets
10110,23/02/1980,43,Petingill,Leandro,M,Married,Buenos Aires,2016-02-08 00:00:00,,Not provided,Active,Production,3,76777,9772,86549,Production Technician II,Technician,No,Fully Meets
10121,08/11/1955,67,Foreman,Ludmila,F,Married,Buenos Aires,2016-04-21 00:00:00,,Not provided,Active,Production,3,83266,5299,88565,Production Technician II,Technician,No,Fully Meets
10127,03/01/1990,33,Burke,Edith,F,Single,Buenos Aires,2016-05-29 00:00:00,,Not provided,Active,Production,4,80210,8750,88960,Production Technician II,Technician,No,Fully Meets
10132,16/05/1961,61,Sahoo,Claudia,F,Married,Buenos Aires,2016-07-20 00:00:00,,Not provided,Active,Production,3,77175,11225,88400,Production Technician II,Technician,No,Fully Meets
10135,21/06/1985,37,Burkett,Raul,M,Married,Buenos Aires,2016-08-02 00:00:00,,Not provided,Active,Production,5,85963,6252,92215,Production Technician II,Technician,No,Fully Meets
10146,08/03/1971,52,Nowlan,Franco,M,Single,Lima,2016-10-31 00:00:00,,Not provided,Active,Production,5,75968,8978,84946,Production Technician II,Technician,No,Fully Meets
10157,12/04/1955,67,Woodson,Jorge,M,Single,Lima,2017-01-13 00:00:00,,Not provided,Active,Production,4,85853,14049,99902,Production Technician II,Technician,No,Fully Meets
10177,25/12/1983,39,Wolk,Ernesto,M,Single,Buenos Aires,2017-04-23 00:00:00,,Not provided,Active,Production,4,76980,11197,88177,Production Technician II,Technician,No,Fully Meets
10190,06/05/1952,70,Cloninger,Laura,F,Married,Montevideo,2017-09-06 00:00:00,,Not provided,Active,Production,5,83039,6039,89078,Production Technician II,Technician,No,Fully Meets
10191,06/03/1955,68,Davis,Romina,F,Single,Buenos Aires,2017-09-16 00:00:00,,Not provided,Active,Production,4,66667,12121,78788,Production Technician II,Technician,No,Fully Meets
10205,22/12/1970,52,Bondwell,Laura,F,Single,Montevideo,2018-01-13 00:00:00,,Not provided,Active,Production,5,67456,9199,76655,Production Technician II,Technician,No,Fully Meets
10217,22/05/1964,58,Langford,Lisa,F,Divorced,Montevideo,2018-04-09 00:00:00,,Not provided,Active,Production,3,68091,12380,80471,Production Technician II,Technician,No,Fully Meets
10220,12/07/1951,71,Robertson,Pablo,M,Married,Buenos Aires,2018-05-22 00:00:00,,Not provided,Active,Production,5,87651,7171,94822,Production Technician II,Technician,No,Fully Meets
10229,05/08/1965,57,Sloan,Constanza,F,Single,Montevideo,2018-08-10 00:00:00,,Not provided,Active,Production,4,66701,5457,72158,Production Technician II,Technician,No,Fully Meets
10238,19/01/1968,55,Tejeda,Leonor,F,Married,Lima,2018-09-08 00:00:00,,Not provided,Active,Production,3,68646,10609,79255,Production Technician II,Technician,No,Fully Meets
10241,06/01/1980,43,Manchester,Ana,F,Married,Montevideo,2018-09-26 00:00:00,,Not provided,Active,Production,3,78599,5002,83601,Production Technician II,Technician,No,Fully Meets
10242,06/07/1985,37,Demita,Carla,F,Partners,Lima,2018-09-27 00:00:00,,Not provided,Active,Production,5,80785,7344,88129,Production Technician II,Technician,No,Fully Meets
10244,10/09/1976,46,Buccheri,Jose,M,Single,Montevideo,2018-09-30 00:00:00,,Not provided,Active,Production,3,86618,6300,92918,Production Technician II,Technician,No,Fully Meets
10246,29/03/1951,71,Huynh,Mirna,F,Divorced,Buenos Aires,2018-10-17 00:00:00,,Not provided,Active,Production,3,84542,5380,89922,Production Technician II,Technician,No,Fully Meets
10291,28/11/1967,55,Fancett,Nicole,F,Single,Montevideo,2019-08-21 00:00:00,,Not provided,Active,Production,4,104806,0,104806,Production Technician II,Technician,No,Fully Meets
10053,22/09/1967,55,Hunts,Laura,F,Single,Buenos Aires,2014-12-16 00:00:00,,Not provided,Active,Production,5,107221,4124,111345,Production Technician II,Technician,No,Fully Meets
10068,13/05/1991,31,Hutter,Alejandro,M,Partners,Buenos Aires,2015-03-19 00:00:00,,Not provided,Active,Production,3,99265,3818,103083,Production Technician II,Technician,No,Fully Meets
10098,17/12/1959,63,Moumanil,Gaston,M,Partners,Lima,2015-11-16 00:00:00,,Not provided,Active,Production,5,79908,10450,90358,Production Technician II,Technician,No,Fully Meets
10105,12/03/1969,53,Oliver,Emiliano,M,Married,Lima,2015-12-09 00:00:00,,Not provided,Active,Production,3,104402,7228,111630,Production Technician II,Technician,No,Fully Meets
10110,23/02/1980,43,Petingill,Leandro,M,Married,Buenos Aires,2016-02-08 00:00:00,,Not provided,Active,Production,3,90736,9772,100508,Production Technician II,Technician,No,Fully Meets
10121,08/11/1955,67,Foreman,Ludmila,F,Married,Buenos Aires,2016-04-21 00:00:00,,Not provided,Active,Production,3,98405,5299,103704,Production Technician II,Technician,No,Fully Meets
10127,03/01/1990,33,Burke,Edith,F,Single,Buenos Aires,2016-05-29 00:00:00,,Not provided,Active,Production,4,94793,8750,103543,Production Technician II,Technician,No,Fully Meets
10132,16/05/1961,61,Sahoo,Claudia,F,Married,Buenos Aires,2016-07-20 00:00:00,,Not provided,Active,Production,3,91207,11225,102432,Production Technician II,Technician,No,Fully Meets
10135,21/06/1985,37,Burkett,Raul,M,Married,Buenos Aires,2016-08-02 00:00:00,,Not provided,Active,Production,5,101592,6252,107844,Production Technician II,Technician,No,Fully Meets
10146,08/03/1971,52,Nowlan,Franco,M,Single,Lima,2016-10-31 00:00:00,,Not provided,Active,Production,5,89781,8978,98759,Production Technician II,Technician,No,Fully Meets
10157,12/04/1955,67,Woodson,Jorge,M,Single,Lima,2017-01-13 00:00:00,,Not provided,Active,Production,4,101462,14049,115511,Production Technician II,Technician,No,Fully Meets
10177,25/12/1983,39,Wolk,Ernesto,M,Single,Buenos Aires,2017-04-23 00:00:00,,Not provided,Active,Production,4,90977,11197,102174,Production Technician II,Technician,No,Fully Meets
10190,06/05/1952,70,Cloninger,Laura,F,Married,Montevideo,2017-09-06 00:00:00,,Not provided,Active,Production,5,98137,6039,104176,Production Technician II,Technician,No,Fully Meets
10191,06/03/1955,68,Davis,Romina,F,Single,Buenos Aires,2017-09-16 00:00:00,,Not provided,Active,Production,4,78788,12121,90909,Production Technician II,Technician,No,Fully Meets
10205,22/12/1970,52,Bondwell,Laura,F,Single,Lima,2018-01-13 00:00:00,,Not provided,Active,Production,5,79721,9199,88920,Production Technician II,Technician,No,Fully Meets
10217,22/05/1964,58,Langford,Lisa,F,Divorced,Montevideo,2018-04-09 00:00:00,,Not provided,Active,Production,3,80471,12380,92851,Production Technician II,Technician,No,Fully Meets
10220,12/07/1951,71,Robertson,Pablo,M,Married,Lima,2018-05-22 00:00:00,,Not provided,Active,Production,5,103588,7171,110759,Production Technician II,Technician,No,Fully Meets
10229,05/08/1965,57,Sloan,Constanza,F,Single,Lima,2018-08-10 00:00:00,,Not provided,Active,Production,4,78828,5457,84285,Production Technician II,Technician,No,Fully Meets
10238,19/01/1968,55,Tejeda,Leonor,F,Married,Montevideo,2018-09-08 00:00:00,,Not provided,Active,Production,3,81127,10609,91736,Production Technician II,Technician,No,Fully Meets
10241,06/01/1980,43,Manchester,Ana,F,Married,Lima,2018-09-26 00:00:00,,Not provided,Active,Production,3,92890,5002,97892,Production Technician II,Technician,No,Fully Meets
10242,06/07/1985,37,Demita,Carla,F,Partners,Lima,2018-09-27 00:00:00,,Not provided,Active,Production,5,95473,7344,102817,Production Technician II,Technician,No,Fully Meets
10244,10/09/1976,46,Buccheri,Jose,M,Single,Buenos Aires,2018-09-30 00:00:00,,Not provided,Active,Production,3,102367,6300,108667,Production Technician II,Technician,No,Fully Meets
10246,29/03/1951,71,Huynh,Mirna,F,Divorced,Lima,2018-10-17 00:00:00,,Not provided,Active,Production,3,99913,5380,105293,Production Technician II,Technician,No,Fully Meets
10254,28/05/1988,34,Walker,Agustín,M,Single,Lima,2019-01-13 00:00:00,,Not provided,Active,Production,5,93639,12245,105884,Production Technician II,Technician,No,Fully Meets
10256,19/02/1951,72,Faller,Marisa,F,Married,Montevideo,2019-01-24 00:00:00,,Not provided,Active,Production,5,84535,3251,87786,Production Technician II,Technician,No,Fully Meets
10266,05/01/1980,43,Monkfish,Baltazar,M,Married,Lima,2019-04-11 00:00:00,,Not provided,Active,Production,3,100831,6205,107036,Production Technician II,Technician,No,Fully Meets
10291,28/11/1967,55,Fancett,Nicole,F,Single,Montevideo,2019-08-21 00:00:00,,Not provided,Active,Production,4,104806,12093,116899,Production Technician II,Technician,No,Fully Meets
10004,04/06/1964,58,Evensen,Martin,M,Single,Montevideo,2014-01-24 00:00:00,2017-09-10 00:00:00,Absenteeism,Other,Production,3,45849,8253,54102,Production Technician I,Technician,No,Needs Improvement
10010,27/03/1960,62,Bugali,Cristian,M,Partners,Montevideo,2014-04-10 00:00:00,2017-06-10 00:00:00,Performance,HR Termination,Production,5,44954,3147,48101,Production Technician I,Technician,No,Fully Meets
10012,07/12/1951,71,Jung,Ana,F,Married,Buenos Aires,2014-04-16 00:00:00,2017-10-13 00:00:00,Toxic Enviroment,Resignation,Production,4,42683,3415,46098,Production Technician I,Technician,No,Fully Meets
10016,21/05/1959,63,Bachiochi,Guillermo,M,Single,Lima,2014-05-09 00:00:00,2017-10-05 00:00:00,Performance,HR Termination,Production,3,55491,3329,58820,Production Technician I,Technician,No,Fully Meets
10020,06/05/1959,63,Linares,Iris,F,Married,Buenos Aires,2014-06-12 00:00:00,2017-02-11 00:00:00,Toxic Enviroment,Resignation,Production,4,43864,7018,50882,Production Technician I,Technician,No,Fully Meets
10026,14/05/1980,42,Goyal,Ana,F,Married,Lima,2014-08-08 00:00:00,2017-10-03 00:00:00,Performance,HR Termination,Production,5,58969,2948,61917,Production Technician I,Technician,No,Fully Meets
10031,22/07/1983,39,Favis,Barney,M,Single,Buenos Aires,2014-08-28 00:00:00,2017-06-02 00:00:00,Absenteeism,Other,IT/IS,5,72142,14428,86570,Enterprise Architect,Expert,No,Fully Meets
10056,31/10/1980,42,Panjwani,Jose,M,Married,Montevideo,2014-12-28 00:00:00,2017-11-06 00:00:00,Higher Salary,Resignation,Production,4,48428,5811,54239,Production Technician I,Technician,No,Fully Meets
10064,05/12/1964,58,Wallace,Gaston,M,Single,Buenos Aires,2015-02-22 00:00:00,2017-11-05 00:00:00,Higher Salary,Resignation,Production,3,50984,5098,56082,Production Technician I,Technician,No,Needs Improvement
10069,26/08/1955,67,Peters,Yamila,F,Married,Lima,2015-03-24 00:00:00,2017-01-01 00:00:00,Higher Salary,Resignation,Production,5,57175,7433,64608,Production Technician II,Technician,No,Exceeds
10074,24/06/1962,60,Moran,Danilo,M,Single,Buenos Aires,2015-05-08 00:00:00,2017-10-15 00:00:00,Performance,HR Termination,Production,4,69643,8357,78000,Production Technician II,Technician,No,Fully Meets
10089,31/05/1954,68,Newman,Mirta,F,Married,Buenos Aires,2015-08-16 00:00:00,2017-10-13 00:00:00,Performance,HR Termination,Production,5,50193,9537,59730,Production Technician I,Technician,No,Fully Meets
10093,19/02/1987,36,Baczenski,Micaela,F,Married,Montevideo,2015-08-31 00:00:00,2017-03-27 00:00:00,New Job,Resignation,Production,4,56130,11226,67356,Production Technician I,Technician,No,Fully Meets
10097,26/06/1975,47,Lajiri,Alejandra,F,Married,Montevideo,2015-11-07 00:00:00,2017-07-13 00:00:00,Performance,HR Termination,IT/IS,5,77770,15554,93324,Sr. Network Engineer,Expert,No,Fully Meets
10107,18/02/1989,34,Bono,Maria,F,Single,Lima,2016-01-13 00:00:00,2017-03-14 00:00:00,Higher Salary,Resignation,IT/IS,3,67571,4054,71625,Software Engineer,Expert,No,Fully Meets
10108,23/09/1984,38,Pearson,Santiago,M,Married,Montevideo,2016-01-24 00:00:00,2017-04-06 00:00:00,Higher Salary,Resignation,IT/IS,4,66377,13275,79652,Data Analyst,Analyst,No,Fully Meets
